cod_art,nom_art,isbn,autor,cod_edito,cod_colecc,cod_tema,precio_1
9786075571867,MBA  GUIA VISUAL TODO LO QUE APRENDI EN DOS AÑOS EN LA ESCUELA DE NEGOCIOS,9786075571867,JASON BARRON,001,001,001,25.0
9786075572482,RECURSION,9786075572482,BLAKE CROUCH,001,001,001,25.0
9786075572512,SAINT X,9786075572512,ALEXIS SCHAITKIN,190,001,184,30.0
9786075573007,"DESTRUCTOR DE ALMAS, TE SALUDO",9786075573007,NINA RENATA ARON,001,001,001,25.0
9786075573038,ESTO ES PERSONAL,9786075573038,MORI TAHERIPOUR,190,001,278,30.0
9786075573076,ALMENDRA,9786075573076,WON PYUNG SOHN,247,001,136,22.0
9786075573342,BLOGGER FUCKER,9786075573342,ANTONIO GONZALEZ DE COSLO,190,001,184,25.0
9786075573663,CORAZONES ROTOS,9786075573663,AMY CHAN,190,001,014,30.0
9786075574011,DIARIO DE ANNA FRANK,9786075574011,ANNA FRANK/OTTO FRANK,247,001,001,20.0
9786075574028,REBELION EN LA GRANJA TD,9786075574028,GEORGE ORWELL,190,001,001,18.0
9786075574035,EL PRINCIPITO TD,9786075574035,ANTOINE DE SAINT EXUPERY,190,001,001,15.0
9786075574356,EL PODER DE LA ROPA,9786075574356,LUCY LARA ANTONIO GONZALEZ DE COSIO,190,001,308,25.0
9786075575247,EL BOSON DE HIGGS NO TE VA A HACER LA CAMA,9786075575247,JAVIER SANTAOLALLA,190,001,071,30.0
9786075575605,VEINTE POEMAS DE AMOR Y UNA CANCION DESESPERADA TD,9786075575605,PABLO NERUDA,190,001,206,16.0
9786075575773,VIDAS DE LOS ESTOICOS,9786075575773,RYAN HOLIDAY Y STEPHEN HANSELMAN,190,001,096,22.0
9786075576237,EL FUTURO DE LA HUMANIDAD,9786075576237,AUGUSTO CURY,001,001,001,22.0
9786075576442,LAS LEYES PARA TODOS LOS DIAS,9786075576442,ROBERT GREENE,190,001,308,32.0
9786075576558,"PADRES BRILLANTES, MAESTROS FACINANTES",9786075576558,AUGUSTO CURY,001,001,001,22.0
9786075576855,FRANKENSTEIN,9786075576855,MARY SHELLEY,190,001,138,20.0
9786077354246,LAS FAUCES DEL ABISMO,9786077354246,IGNACIO PADILLA,001,001,001,16.0
9786077354253,OTRA MASCARA DE ESPERANZA,9786077354253,ADRIANA GONZÁLEZ MATEOS,190,001,184,18.0
9786077356530,GRACIAS,9786077356530,NINA LESOWITZ / MARY BETH SAMMONS,001,001,001,21.0
9786077356769,BRAQUIOSAURIO-DINOSAURIO DE PATAS LARG,9786077356769,ROB SHONE,001,001,001,17.0
9786077356905,UNA CANCION MACABRA,9786077356905,WILLIAM ALEXANDER,001,001,001,20.0
9786077357988,EL HEROE DE WONDLA,9786077357988,TONY DITERLIZZI,247,001,136,25.0
9786078704453,SUBIR O CAER DE LA ESCALERA,9786078704453,GONZALO SCHWARZ,494,001,227,30.0
9786079186197,UNA CIUDAD PARA JOSE MARIA,9786079186197,JOSE LUIS SIERRA,034,001,206,10.0
9786079186203,CLINAMEN,9786079186203,OCTAVIO ARMAND,034,001,206,12.0
9786079186227,EMPACADOS AL VACIO,9786079186227,BRENDA RIOS,034,001,082,12.0
9786079186401,ONTOLOGIA Y VANGUARDIAS,,BENJAMIN VALDIVIA,034,001,082,15.0
9786079186807,TRAVESIAS BRASILEÑO-LUSITANAS,9786079186807,FRENCISCO CERVANTES,034,001,082,15.0
9786079186814,INICIACION EN LA INTERPERIE,9786079186814,VICENTE GERBASI,001,001,001,30.0
9786079186845,CONTRA LA PAGINA,9786079186845,OCTAVIO ARMAND,034,001,047,40.0
9786280000008,DE CERO A RICO,9786280000008,JUAN DIEGO GOMEZ GOMEZ,483,001,255,24.0
9786280000152,LA CONQUISTA DE LOS GATOS,9786280000152,ALBERTO MONTT,139,001,041,21.0
9786280000169,TROLIGIA FUEGO 1 CIUDADES DE HUMO,9786280000169,JOANA MARCUS,001,001,136,35.0
9786280000497,EL LIBRO NEGRO DE LAS HORAS,9786280000497,EVA G. SAENZ DE URTURI,139,001,240,30.0
9786280001326,ONCE MINUTOS,9786280001326,PAULO COELHO,142,001,184,21.0
9786280001654,EL MAPA DE LOS ANHELOS,9786280001654,ALICE KELLEN,139,001,016,32.0
9786280003108,TRILOGIA FUEGO 2. CIUDADES DE CENIZA,9786280003108,JOANA MARCUS,274,001,136,35.0
9786280003115,LOS COMPAS VS HACKERS,9786280003115,MIKECRACK EL TROLLINO TIMBA VK,339,001,136,28.0
9786280003122,CUANDO NO QUEDEN MAS ESTRELLAS QUE CONTAR,9786280003122,MARIA MARTINEZ,274,001,173,33.0
9786280003146,BLUE JEANS LOS CRIMENES DE CHOPIN,9786280003146,BLUE JEANS,139,001,136,26.0
9786280003214,ROMPER EL CIRCULO,9786280003214,COLLEEN HOOVER,139,001,136,25.2
9786280003313,EL DIARIO DE LOS HABITOS,9786280003313,JAMES CLEAR,151,001,014,21.0
9786280003627,EL UNIVERSO SEGUN CARLOTA,9786280003627,TERESA PANEQUE,147,001,136,18.0
9786280003641,TROLIGIA FUEGO 3 CIUDADES DE FUEGO,9786280003641,JOANA MARCUS,001,001,136,35.0
9786280004822,LAS AVENTURAS DE SHERLOCK HOLMES,9786280004822,ARTHUR CONAN DOYLE,142,001,192,21.0
9786280004884,LA REVOLUCION DE LA GLUCOSA,9786280004884,JESSIE INCHAUSPE,145,001,277,26.0
9786280108827,UNA HABITACION PROPIA,9786280108827,VIRGINIA WOOLF,415,001,151,15.0
9786287507555,HARRY POTTER Y LA PIEDRA FILOSOFAL (TD),9786287507555,J K ROWLING,167,001,318,30.0
9786287507685,LOS SECRETOS DE DUMBLEDORE,9786287507685,VV AA,167,001,038,27.0
9786287507845,PERCY JACKSON Y EL CALIZ DE LOS DIOSES,9786287507845,RICK RIORDAN,167,001,318,25.0
9786287513075,EL MESIAS DE DUNE,9786287513075,FRANK HERBERT,051,001,026,20.0
9786287513884,UN CUENTO PERFECTO,9786287513884,ELISABET BENAVENT,051,001,295,25.0
9786287514164,EN LLAMAS,9786287514164,SUZANNE COLLINS,559,001,347,24.0
9786287514188,LOS JUEGOS DEL HAMBRE,9786287514188,SUZANNE COLLINS,559,001,347,24.0
9786287514201,SINSAJO,9786287514201,SUZANNE COLLINS,559,001,347,24.0
9786287525573,EL CASO ALASKA SANDERS,9786287525573,JOEL DICKER,011,001,343,33.0
9786287551077,LA LLAMADA DEL CORAJE,9786287551077,RYAN HOLIDAY,367,001,308,23.0
9786287565135,EL LIBRO DE LAS CRIATURAS  CRONICAS DE SPIDERWICK 1,9786287565135,TONY DITERLIZZI & HOLLY BLACK,556,001,318,16.0
9786287565586,EL SANTO EL SURFISTA Y EL EJECUTIVO,9786287565586,ROBIN S SHARMA,333,001,014,25.0
9786287567047,PERSONAS DECENTES,9786287567047,LEONARDO PADURA,178,001,001,35.0
9786287567245,LA VERGÜENZA,9786287567245,ANNIE ERNAUX,178,001,001,18.0
9786287567931,LA CIUDAD Y SUS MUROS INCIERTOS,9786287567931,HARUKI MURAKAMI,178,001,184,30.0
9786287568709,PUNTO CIEGO,9786287568709,PAULA HAWKINS,139,001,172,19.0
9786287568716,DEL AMOR PROPIO AL AMOR AL OTRO,9786287568716,PILAR SORDO,139,001,014,17.1
9786287568938,LEJOS DE LUISIANA,9786287568938,LUZ GABÁS,139,001,001,39.0
9786287569454,EL DESEO INTERMINABLE,9786287569454,JOSE ANTONIO MARINA,140,001,110,28.0
9786287570542,"ALERGIA, LA NUEVA EPIDEMIA",9786287570542,DRA. PAULA RIBO,145,001,025,22.5
9786287572195,CRUELLA NEGRO BLANCO Y ROJO,9786287572195,DISNEY,147,001,136,14.0
9786287572546,ELEMENTOS,9786287572546,DISNEY PIXAR,147,001,184,18.0
9786287574021,NO HAY VERANO SIN TI 2,9786287574021,JENNY HAN,357,001,016,21.0
9786287574038,SIEMPRE NOS QUEDARA EL VERANO 3,9786287574038,JENNY HAN,357,001,016,21.0
9786287574045,EL SEÑOR DE LOS ANILLOS 1 - LA COMUNIDAD DEL ANILLO,9786287574045,J R R TOLKIEN,142,001,257,27.0
9786287574052,EL SEÑOR DE LOS ANILLOS 2 - LAS DOS TORRES,9786287574052,J R R TOLKIEN,142,001,257,27.0
9786287574069,EL SEÑOR DE LOS ANILLOS 3 - EL RETORNO DEL REY,9786287574069,J R R TOLKIEN,142,001,257,27.0
9786287574120,EL LIBRO DE LAS ILUSIONES,9786287574120,PAUL AUSTER,001,001,070,30.0
9786287574212,Y JULIA RETO A LOS DIOSES,9786287574212,SANTIAGO POSTEGUILLO,142,001,151,30.0
9786287574632,Y NO QUEDO NINGUNO,9786287574632,AGATHA CHRISTIE,357,001,343,18.0
9786287574656,EL ASESINATO DE ROGER ACKROYD,9786287574656,AGATHA CHRISTIE,142,001,192,15.0
9786287574922,HABITOS ATOMICOS,9786287574922,JAMES CLEAR,142,001,014,22.0
9786287575172,LA TEORIA DE KIM TOMO I,9786287575172,JAY SANDOVAL,274,001,136,35.0
9786287576179,COMO HACER QUE TE PASEN COSAS BUENAS,9786287576179,MARIAN ROJAS ESTAPE,270,001,014,26.0
9786287576230,EL CAMINO DEL DESPERTAR,9786287576230,DR MARIO ALONSO PUIG,270,001,274,25.0
9786287576278,RECUPERA TU MENTE RECONQUISTA TU VIDA,9786287576278,MARIAN ROJAS ESTAPE,270,001,014,30.0
9786287578104,EMPRESAS 3.0,9786287578104,HANOI MORILLO,139,001,172,21.0
9786287578333,EL HOMBRE MAS RICO DE BABILONIA,9786287578333,GEORGE S. CLASON,483,001,305,12.0
9786287582002,CUENTOS COMPLETOS VIRGINIA WOOLF,9786287582002,VIRGINIA WOOLF,001,001,001,33.0
9786287583009,YOLO AVENTURAS EL MISTERIO DEL AMAZONA 2,9786287583009,YOLO MARIANA NANDO PANDA,142,001,136,28.0
9786287583085,LOS COMPAS Y LA  AVENTURA EN MINIATURA 8,9786287583085,MIKECRACK EL TROLLINO TIMBA VK,339,001,136,28.0
9786287583092,WIGETTA EL EFECTO MARIPOSA,9786287583092,VEGETTA777 WILLYREX,339,001,136,32.0
9786287583153,LOS COMPAS Y EL DIAMANTITO LEGENDARIO 1,9786287583153,MIKECRACK EL TROLLINO TIMBA VK,339,001,136,28.0
9786287583160,LOS COMPAS ESCAPAN DE LA PRISION,9786287583160,MIKECRACK EL TROLLINO TIMBA VK,339,001,136,28.0
9786287583177,LOS COMPAS Y LA CAMARA DEL TIEMPO 3,9786287583177,MIKECRACK EL TROLLINO TIMBA VK,339,001,131,28.0
9786287583214,LOS COMPAS Y EL DESPERTAR DE LA MOMIA 9,9786287583214,MIKECRACK EL TROLLINO TIMBA VK,339,001,136,28.0
9786287583221,EL ESCONDITE DE LOS COMPAS,9786287583221,"MIKECRACK, EL TROLLINO, TIMBA VK",139,001,131,17.0
9786287583269,YOLO AVENTURAS LOS IMPOSTORES DEL ESPACIO,9786287583269,YOLO MARIANA NANDO PANDA,142,001,136,28.0
9786287583290,LOS COMPAS Y EL FIN DEL MULTIVERSO 10,9786287583290,MIKECRACK EL TROLLINO TIMBA VK,339,001,136,28.0
9786287586000,EL SILMARILLION,9786287586000,J R R TOLKIEN,482,001,089,35.0
9786287586093,DE LA CENIZA VOLVERAS,9786287586093,RAY BRADBURY,149,001,026,24.0
9786287587052,STAR WARS UNA NUEVA ESPERANZA,9786287587052,HISAO TAMAKI,341,001,041,24.0
9786287587175,KATANAZO AL AMOR ROMANTICO,9786287587175,LOLA VENDETTA,341,001,041,28.0
9786287595019,Y AHORA SUPERA MI BESO,9786287595019,MEGAN MAXWELL,342,001,194,35.0
9786287596320,DESTROZANDO ESTE DIARIO,9786287596320,KERI SMITH,483,001,244,28.0
9786287606180,ELIJO SER FELIZ,9786287606180,MARIA  ALEJANDRA REQUENA,336,001,014,20.0
9786287611269,VOLVER A EMPEZAR,9786287611269,COLLEEN HOOVER,001,001,001,28.0
9786287611320,NOSOTROS EN LA LUNA,9786287611320,ALICE KELLEN,139,001,184,41.0
9786287611467,EL ANGEL DE LA CIUDAD,9786287611467,EVA G. SAENZ DE URTURI,151,001,016,34.0
9786287611498,DONDE TODO BRILLA,9786287611498,ALICE KELLEN,139,001,136,34.0
9786287611924,EL PERFUME DEL REY,9786287611924,KARINE BERNAL LOBO,139,001,184,30.0
9786287624009,FRANKENSTEIN,9786287624009,MARY SHELLEY,001,001,001,18.0
9786287624023,CUENTOS DE ANTON CHEJOV,9786287624023,ANTON CHEJOV,141,001,001,18.0
9786287638358,EN AGOSTO NOS VEMOS,9786287638358,GABRIEL GARCIA MARQUEZ,268,001,184,30.0
9786287650213,NUNCA NUNCA,9786287650213,COLLEEN/TARRYN FISHER,139,001,014,25.0
9786287650305,UN SER MARAVILLOSO,9786287650305,JULES HOWARD,275,001,025,25.0
9786287650428,POSTER GIRL,9786287650428,VERONICA ROTH,139,001,136,28.0
9786287650480,MAS FUERTE QUE NUNCA,9786287650480,BRENE BROWN,139,001,014,28.0
9786287659148,LE DEDICO MI SILENCIO,9786287659148,MARIO VARGAS LLOSA,011,001,001,26.0
9786287665095,ALAS DE SANGRE,9786287665095,REBECCA YARROS,139,001,016,38.0
9786287665828,TODOS LOS LUGARES QUE MANTUVIMOS EN SECRETO,9786287665828,INMA RUBIALES,139,001,190,35.0
9786287665835,ALAS DE HIERRO EMPIREO 2,9786287665835,REBECCA YARROS,139,001,016,41.0
9786287665842,LA BIBLIOTECA DE LOS NUEVOS COMIENZOS,9786287665842,MICHIKO AOYAMA,139,001,186,26.0
9786287669055,EL INFINITO EN UN JUNCO NOVELA GRAFICA,9786287669055,TYTO ALBA  IRENE VALLEJO,199,001,264,30.0
9786287669246,ALGUIEN HABLO DE NOSOTROS,9786287669246,IRENE VALLEJO,199,001,071,22.0
9786287688094,TODOS LOS HOMBRES DEL REY,9786287688094,LAURA GALLEGO GARCIA,375,001,318,30.0
9786287688155,CUIDATE PARA CRECER,9786287688155,ANA PEREZ,375,001,308,23.0
9786287715332,GRISELDA,9786287715332,JOSE GUARNIZO,139,001,018,21.0
9786287733053,EL LOBO ESTEPARIO,9786287733053,HERMANN HESSE,415,001,001,12.0
9786287733121,EN LAS MONTAÑAS DE LA LOCURA,9786287733121,H P LOVECRAFT,415,001,240,12.0
9786287733169,EL PROCESO,9786287733169,FRANZ KAFKA,415,001,001,12.0
9786289211192,ESOPO DIJO QUE ERA EL BURRO,9786289211192,TRIUNFO ARCINIEGAS JUAN PALOMINO,189,001,131,23.0
9786289511109,YO NO FUI,9786289511109,ANA PALMERO/ALEJANDRA ACOSTA,189,001,131,21.0
9786289511116,COMADRITA LA RANA,9786289511116,PILAR POSADA PAULA ORTIZ,189,001,131,25.0
9786289514858,EL DIARIO DE ANA FRANK,9786289514858,ANA FRANK,415,001,001,12.0
9786289520811,CREYENDO Y CREANDO,9786289520811,SARA ESPEJO,336,001,308,20.0
9786289527827,REBELION EN LA GRANJA,9786289527827,GEORGE ORWELL,415,001,347,10.0
9786289535723,RAYUELA,9786289535723,JULIO CORTAZAR,011,001,001,32.0
9786289547257,EL FANTASMA DE LA OPERA,9786289547257,GASTON LEROUX,415,001,001,15.0
9786289549706,QUIERO SER,9786289549706,ANDRE LETRIA JOSE JORGE LETRIA,189,001,131,23.0
9786289549713,EL BALANCIN,9786289549713,JOAQUIN CAMP,189,001,131,21.0
9786289549720,BO TO,9786289549720,MARIANA RUIZ JOHNSON,189,001,131,26.0
9786289549737,ARRULLOS PARA DORMIR OVEJAS,9786289549737,YOLANDA REYES MANU MONTOYA,189,001,131,21.0
9786289565218,DEJA DE SER TU,9786289565218,JOE DISPENZA,333,001,014,31.0
9786289577754,MEDITACIONES,9786289577754,MARCO AURELIO,513,001,274,14.0
9786289584233,LA CAIDA DE LA CASA USHER,9786289584233,EDGAR ALLAN POE,415,001,001,10.0
9786289584257,EL FANTASMA DE LA OPERA,9786289584257,GASTON LEROUX,415,001,001,12.0
9786289584264,MEDITACIONES,9786289584264,MARCO AURELIO,415,001,151,12.0
9786289584271,EL PRINCIPE,9786289584271,NICOLAS MAQUIAVELO,415,001,001,13.0
9786289584288,ALICIA EN EL PAIS DE LAS MARAVILLAS,9786289584288,LEWIS CARROLL,415,001,001,10.0
9786289584295,DEMIAN,9786289584295,HERMANN HESSE,415,001,001,12.0
9786289591866,UN ALMA DE CENIZA Y SANGRE,9786289591866,JENNIFER ARMENTROUT,556,001,295,43.0
9786289609332,HISTORIAS DE TERROR,9786289609332,H P LOVECRAFT,415,001,240,21.0
9786289609363,HAMLET,9786289609363,WILLIAM SHAKESPEARE,415,001,232,12.0
9788124329481,LA NAVIDAD MI LIBRO TRIDIMENSIONAL,9788124329481,VA,364,001,131,17.0
9788400071202,CANAIMA,9788400071202,RÓMULO GALLEGOS,056,001,139,30.0
9788400071226,RADIOGRAFÍA DE LA PAMPA,9788400071226,E. MARTÍNEZ ESTRADA,056,001,047,30.0
9788401010774,NO PERDAMOS TAMBIEN EL SIGLO XXI,9788401010774,CARLOS ALBERTO MONTANER,156,001,211,9.0
9788401012105,HIJA DE LA FORTUNA,8401012104,ISABEL ALLENDE,157,001,172,15.0
9788401373664,CEZANNE POR SI MISMO,8401373662,RICHARD KENDALL,001,001,001,60.0
9788401375415,PAULA,9788401375415,ISABEL ALLENDE,156,001,184,5.0
9788401380341,DE AMOR Y DE SOMBRA,9788401380341,ISABEL ALLENDE,156,001,184,5.0
9788401380457,EL HOMBRE QUE HABLABA DE OCTAVIA DE CADIZ,9788401380457,ALFREDO BRYCE ECHENIQUE,156,001,139,6.0
9788401381638,CUENTOS DE EVA LUNA,9788401381638,ISABEL ALLENDE,156,001,184,2.0
9788401428128,UN DÍA VOLVERÉ,9788401428128,JUAN MARSÉ,001,001,001,6.0
9788401428166,RONDA DEL GUINARDÓ,9788401428166,JUAN MARSÉ,001,001,001,6.0
9788401428357,EL MUNDO EXTERIOR ,9788401428357,MARGUERITE DURAS,156,001,139,6.0
9788402090829,ANCHO MAR DE LOS SARGAZOS,9788402090829,JEAN RHYS,031,001,001,7.0
9788402092489,IDEARIUM ESPAÑOL GRANADA LA BELLA,8402092489,ANGEL GAVINET,031,001,071,3.0
9788402092885,CARTAS DE UNA ANTROPOLOGA,9788402092885,MARGARET MEAD,031,001,005,2.0
9788402093844,EL IMPRESIONISMO,9788402093844,PIERRE FRANCASTEL,031,001,012,2.0
9788402095039,TEATRO CONTEMPORANEO II,9788402095039,AUGUST STRINDBERG,031,001,184,8.0
9788402421395,LA MUERTE TE ESPERA,9788402421395,MARIA LANG,031,001,184,5.0
9788403014695,PEQUEÑO CERDO CAPITALISTA,9788403014695,SOFIA MACIAS,006,001,255,45.0
9788403600119,EL TESORO DE SIERRA MADRE,9788403600119,B TRAVEN,006,001,198,4.0
9788408008125,CAZADORES DE SOMBRAS CIUDAD DE LAS ALMAS PERDIDA,9788408008125,CASSANDRA CLARE,200,001,136,10.0
9788408008521,DOS MONSTRUOS JUNTOS,9788408008521,BORIS IZAGUIRRE,357,001,172,4.0
9788408039433,LA INFANCIA DE JESUS,9788408039433,JOSEPH RATZINGER,139,001,221,3.0
9788408050469,EL PEQUEÑO LADRÓN DE SOMBRAS,9788408050469,MARC LEVY,001,001,001,10.0
9788408057048,LAS CRONICAS DE NARNIA EL CABALLO Y EL DESTINO,8408057049,C.S LEWIS,144,001,136,8.0
9788408059684,EL ZAHIR,9788408059684,PAULO COELHO,139,001,184,10.0
9788408061892,LOS BORGIA,9788408061892,MARIO PUZO,142,001,188,14.0
9788408070283,LA VENGANZA DE LA TIERRA,9788408070283,JAMES LOVELOCK,139,001,025,3.0
9788408081180,EL JUEGO DEL ANGEL,9788408081180,CARLOS RUIZ ZAFON,142,001,184,25.0
9788408081715,EL ULTIMO CATON,9788408081715,MATILDE ASENSI,142,001,016,14.0
9788408085201,EL MUNDO,9788408085201,JUAN JOSE MILLAS,139,001,184,5.0
9788408087533,CAZADORES DE SOMBRAS CIUDAD DE CENIZA 2,9788408087533,CASSANDRA CLARE,200,001,136,10.0
9788408089407,PERDONA PERO QUIERO CASARME CONTIGO,9788408089407,FEDERICO MOCCIA,139,001,190,2.0
9788408089766,CAZADORES DE SOMBRAS CIUDAD DE CRISTAL 3,9788408089766,CASSANDRA CLARE,200,001,136,10.0
9788408094814,INVITACION A UN ASESINATO,9788408094814,CARMEN POSADAS,139,001,172,5.0
9788408099222,EL SIMBOLO PERDIDO,9788408099222,DAN BROWN,142,001,091,35.0
9788408099574,CAZADORES DE SOMBRAS CIUDAD DE LOS ANGELES CAIDOS 4,9788408099574,CASSANDRA CLARE,200,001,136,10.0
9788408102793,PERDONA PERO QUIERO CASARME CONTIGO,9788408102793,FEDERICO MOCCIA,139,001,190,2.0
9788408105626,RIÑA DE GATOS MADRID 1936,9788408105626,EDUARDO MENDOZA,142,001,184,10.0
9788408109389,ESTA NOCHE DIME QUE ME QUIERES,9788408109389,FEDERICO MOCCIA,001,001,184,10.0
9788408109839,LAS SIRENAS DEL INVIERNO,9788408109839,BARBARA  J ZITWER,139,001,184,5.0
9788408132424,LA SANGRE DE LOS LIBROS,9788408132424,SANTIAGO POSTEGUILLO,139,001,151,18.0
9788408133032,LA PRUEBA DE HIERRO,9788408133032,HOLLY BLACK Y CASSANDRA CLARE,144,001,136,5.0
9788408242604,COMO SER UN ESTOICO,9788408242604,MASSIMO PIGLIUCCI,357,001,096,32.0
9788408262459,MEDITACIONES,9788408262459,MARCO AURELIO,372,001,274,25.0
9788408267355,CRECE Y HAZTE RICO,9788408267355,ROMUALD FONS,139,001,014,35.0
9788409098989, ALMAS IMPARABLES,9788409098989,LAIN GARCIA CALVO,001,001,001,28.0
9788409131105,UN MILAGRO 90 DIAS PARA NIÑOS,9788409131105,LAIN GARCIA CALVO,249,001,136,28.0
9788410107304,A RILKE VARIACIONES,9788410107304,RAFAEL CADENAS,106,001,206,20.0
9788411080279,101 REFLEXIONES QUE CAMBIARAN TU FORMA DE PENSAR,9788411080279,BRIANNA WIEST,337,001,327,30.0
9788411080507,SIN LIMITES,9788411080507,PETER ATTIA,337,001,308,40.0
9788411080859,LA BIOLOGIA DE LA CREENCIA,9788411080859,DR BRUCE H LIPTON,337,001,327,28.0
9788411190091,FITNESS MENTAL PARA UNA VIDA ABUNDANTE,9788411190091,JOYCE MARTER,373,001,255,63.0
9788411598781,ENTRELAZANDO HISTORIAS,9788411598781,MARITZA PINO DE TOMEO,384,001,220,12.0
9788412030419,STRANGER THINGS MAX LA FUGITIVA,9788412030419,BRENNA YOVANOFF,001,001,001,25.0
9788412030440,LA NACION DE LAS BESTIAS EL SEÑOR DEL SABBATH,9788412030440,MARIANA PALOVA,001,001,001,28.0
9788412056006,SAGA LA REINA ROJA  PACK 4 LIBROS,9788412056006,VICTORIA  AVEYARD,001,001,089,110.0
9788412056082,LECCIONES DE NATACION,9788412056082,LILI REINHART,001,001,001,21.0
9788412061109,PAISAJES Y APARICIONES,9788412061109,H P LOVECRAFT,505,001,240,32.0
9788412141047,MARCO POLO EL MAPA DE LA  AVENTURA DE UN EXPLORADOR,9788412141047,VARIOS,552,001,131,15.0
9788412152159,BRUJAS GUERRERAS DIOSAS,9788412152159,KATE HODGES,505,001,257,46.0
9788412175912,ERES LO QUE PIENSAS,9788412175912,WAYNE DYER,510,001,014,32.0
9788412229301,EL PAJARO DE FUEGO Y OTROS CUENTOS RUSOS,9788412229301,ALEKSANDR AFANASIEV,505,001,131,35.0
9788412247909,EVOLUTIVOS,9788412247909,LUCAS RIERA  ANGEL SVOBODA,552,001,131,30.0
9788412247923,BICHOS ESCONDIDOS,9788412247923,VARIOS,552,001,131,25.0
9788412247961,JULIO CESAR A LA CONQUISTA DEL MUNDO,9788412247961,VARIOS,552,001,131,15.0
9788412262186,LA BARBERIA CLUB,9788412262186,VARIOS,552,001,136,20.0
9788412270518,1984,9788412270518,GEORGE ORWELL,505,001,026,40.0
9788412294019,LA NACION DE LAS BESTIAS LEYENDA DE FUEGO Y PLOMO,9788412294019,MARIANA PALOVA,001,001,001,28.0
9788412294040,DESTRUCTORA DE REINOS 1,9788412294040,VICTORIA  AVEYARD,001,001,089,28.0
9788412294071,LA BELLEZA DEL MUNDO,9788412294071,CORY ANDERSON,247,001,184,25.0
9788412294095,STRANGER THINGS ROBIN LA REBELDE,9788412294095,A. R. CAPETTA,001,001,001,25.0
9788412340846,MITOS Y LEYENDAS DE AFRICA,9788412340846,FULVIA DEGL INNOCENTI,248,001,257,35.0
9788412340860,HISTORIAS DE FANTASMAS,9788412340860,VALENTINA CAMERINI,001,001,136,27.0
9788412340877,ROBIN HOOD EL PRINCIPE DE LOS LADRONES,9788412340877,ALEXANDRE DUMAS,248,001,001,25.0
9788412343724,DARWIN EL VIAJE DE UN NATURALISTA  ALREDEDOR DEL MUNDO,9788412343724,VARIOS,552,001,131,15.0
9788412343755,ULISES UNA ODISEA POR EL MEDITERRANEO,9788412343755,VARIOS,552,001,131,15.0
9788412357981,LA HABITACION CERRADA,9788412357981,LOREDANA VOLPE,353,001,220,25.0
9788412363098,CURACION  A TRAVES DE UN CURSO DE MILAGROS,9788412363098,ENRIC CORBERA,510,001,014,30.0
9788412365504,ROSA EN EL ASFALTO,9788412365504,ANGIE THOMAS,001,001,001,25.0
9788412365566,ELISA ES FEMINISTA ,9788412365566,MICHELLE QUACH,001,001,001,25.0
9788412365573,PLACERES VIOLENTOS,9788412365573,CHLOE GONG,190,001,318,28.0
9788412365597,LA CASA DE LAS GRIETAS,9788412365597,KRYSTAL SUTHERLAND,247,001,184,25.0
9788412394078,LAS HISTORIAS MAS BELLAS DE LA ILIADA,9788412394078,LORENZA CINGOLI- MARTINA FORTI,001,001,001,30.0
9788412394085,LAS HISTORIAS MAS BELLAS DE LA ODISEA,9788412394085,LORENZA CINGOLI,001,001,136,35.0
9788412407228,HISTORIAS DE COLORES,9788412407228,ANNA OMEDES LAURA FRAILE,552,001,131,30.0
9788412451504,NEIL ARMSTRONG EN LA PIEL DE UN ASTRONAUTA,9788412451504,VARIOS,552,001,131,20.0
9788412451528,TORO SENTADO EN LA PIEL DE UN NATIVO AMERICANO,9788412451528,VARIOS,552,001,131,20.0
9788412473001,STRANGER THINGS HORRORES DE HAWKINS,9788412473001,MATTHEW J. GILBERT,247,001,136,25.0
9788412473018,STRANGER THINGS LUCAS EN LA CUERDA FLOJA,9788412473018,SUYI DAVIES,001,001,001,25.0
9788412473025,EL CLUB DE LA MEDIANOCHE,9788412473025,CHRISTOPHER PIKE,247,001,184,25.0
9788412473049,DESTRUCTORA DE ESPADAS 2,9788412473049,VICTORIA  AVEYARD,001,001,089,28.0
9788412473056,LA PRINCESA DE LAS ALMAS,9788412473056,ALEXANDRA CHRISTO,247,001,089,20.0
9788412473063,LOS DEVORADORES DE LIBROS,9788412473063,SUNYI DEAN,247,001,172,25.0
9788412537109,OTRAS CRONICAS MARCIANAS,9788412537109,RAY BRADBURY,505,001,026,32.0
9788412537116,FRANKENSTEIN O EL MODERNO PROTEO,9788412537116,MARY SHELLEY,505,001,026,52.0
9788412537154,EL ECO DE MIS MUERTES,9788412537154,ALEJANDRA PIZARNIK,505,001,206,30.0
9788412545906,EL SEÑOR DE LAS MOSCAS,9788412545906,WILLIAM GOLDING,505,001,172,40.0
9788412586039,PIRATAS CONTRA VIKINGOS,9788412586039,ANDREA CASTELLANI,248,001,086,25.0
9788412586053,LAS HISTORIAS MAS BELLAS DEL INFIERNO DE DANTE,9788412586053,LORENZA CINGOLI,248,001,001,35.0
9788412586077,LAS AVENTURAS DE SHERLOCK HOLMES,9788412586077,ARTHUR CONAN DOYLE,248,001,001,25.0
9788412586091,LOS VIAJES DE GULLIVER,9788412586091,JONATHAN SWIFT,248,001,001,25.0
